sequence_index,anomaly_score,max_severity_score,max_severity_level,avg_severity_score,critical_count,high_count,medium_count,low_count,priority,sample_messages,risk_score,risk_level,log_count,log_levels
80923,1.1736779053253945,0,INFO,0.0,0,0,0,0,1681,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: null -> null | Converted value on extraction: null -> null,46.94711621301578,MEDIUM,15,DEBUG
80924,1.1736779053253945,0,INFO,0.0,0,0,0,0,1682,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,46.94711621301578,MEDIUM,15,DEBUG
80925,1.1736779053253945,0,INFO,0.0,0,0,0,0,1683,Converted value on extraction: null -> null | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,46.94711621301578,MEDIUM,15,DEBUG
80926,1.2869403238710182,0,INFO,0.0,0,0,0,0,1684,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,51.47761295484073,MEDIUM,15,DEBUG
55753,1.0088774430471554,0,INFO,0.0,0,0,0,0,1705,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: null -> kr.re.bbp.code.CodeValue@275 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8,40.35509772188622,MEDIUM,15,"TRACE, DEBUG"
27490,1.0604154867797706,0,INFO,0.0,0,0,0,0,1731,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8,42.41661947119083,MEDIUM,15,"TRACE, DEBUG"
27487,1.4002027424166419,0,INFO,0.0,0,0,0,0,1738,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8,56.00810969666568,MEDIUM,15,"TRACE, DEBUG"
27488,1.2869403238710182,0,INFO,0.0,0,0,0,0,1739,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8,51.47761295484073,MEDIUM,15,"TRACE, DEBUG"
27489,1.1736779053253945,0,INFO,0.0,0,0,0,0,1740,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8,46.94711621301578,MEDIUM,15,"TRACE, DEBUG"
28796,1.1558725473357496,0,INFO,0.0,0,0,0,0,1755,Converted value on extraction: 318 -> kr.re.bbp.code.CodeValue@c80f | Converted value on extraction: 320 -> kr.re.bbp.code.CodeValue@c826 | Converted value on extraction: 307 -> kr.re.bbp.code.CodeValue@c7ef,46.234901893429985,MEDIUM,15,"TRACE, DEBUG"
28793,1.495659802972621,0,INFO,0.0,0,0,0,0,1762,Converted value on extraction: 307 -> kr.re.bbp.code.CodeValue@c7ef | Converted value on extraction: 305 -> kr.re.bbp.code.CodeValue@c7ed | Converted value on extraction: 302 -> kr.re.bbp.code.CodeValue@c7ea,59.826392118904835,MEDIUM,15,"TRACE, DEBUG"
28794,1.382397384426997,0,INFO,0.0,0,0,0,0,1763,Converted value on extraction: 305 -> kr.re.bbp.code.CodeValue@c7ed | Converted value on extraction: 302 -> kr.re.bbp.code.CodeValue@c7ea | Converted value on extraction: 318 -> kr.re.bbp.code.CodeValue@c80f,55.29589537707988,MEDIUM,15,"TRACE, DEBUG"
28795,1.2691349658813733,0,INFO,0.0,0,0,0,0,1764,Converted value on extraction: 302 -> kr.re.bbp.code.CodeValue@c7ea | Converted value on extraction: 318 -> kr.re.bbp.code.CodeValue@c80f | Converted value on extraction: 320 -> kr.re.bbp.code.CodeValue@c826,50.76539863525493,MEDIUM,15,"TRACE, DEBUG"
28797,1.0426101287901257,0,INFO,0.0,0,0,0,0,1765,Converted value on extraction: 320 -> kr.re.bbp.code.CodeValue@c826 | Converted value on extraction: 307 -> kr.re.bbp.code.CodeValue@c7ef | Converted value on extraction: 305 -> kr.re.bbp.code.CodeValue@c7ed,41.70440515160503,MEDIUM,15,"TRACE, DEBUG"
28492,1.0604154867797706,0,INFO,0.0,0,0,0,0,1779,Converted value on extraction: 316 -> kr.re.bbp.code.CodeValue@c80d | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807 | Converted value on extraction: 303 -> kr.re.bbp.code.CodeValue@c7eb,42.41661947119083,MEDIUM,15,"TRACE, DEBUG"
28489,1.4002027424166419,0,INFO,0.0,0,0,0,0,1786,Converted value on extraction: 305 -> kr.re.bbp.code.CodeValue@c7ed | Converted value on extraction: 304 -> kr.re.bbp.code.CodeValue@c7ec | Converted value on extraction: 302 -> kr.re.bbp.code.CodeValue@c7ea,56.00810969666568,MEDIUM,15,"TRACE, DEBUG"
28490,1.2869403238710182,0,INFO,0.0,0,0,0,0,1787,Converted value on extraction: 304 -> kr.re.bbp.code.CodeValue@c7ec | Converted value on extraction: 302 -> kr.re.bbp.code.CodeValue@c7ea | Converted value on extraction: 316 -> kr.re.bbp.code.CodeValue@c80d,51.47761295484073,MEDIUM,15,"TRACE, DEBUG"
28491,1.1736779053253945,0,INFO,0.0,0,0,0,0,1788,Converted value on extraction: 302 -> kr.re.bbp.code.CodeValue@c7ea | Converted value on extraction: 316 -> kr.re.bbp.code.CodeValue@c80d | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807,46.94711621301578,MEDIUM,15,"TRACE, DEBUG"
27310,1.4002027424166419,0,INFO,0.0,0,0,0,0,1852,Converted value on extraction: 317 -> kr.re.bbp.code.CodeValue@c80e | Converted value on extraction: 303 -> kr.re.bbp.code.CodeValue@c7eb | Converted value on extraction: 316 -> kr.re.bbp.code.CodeValue@c80d,56.00810969666568,MEDIUM,15,"TRACE, DEBUG"
27311,1.2869403238710182,0,INFO,0.0,0,0,0,0,1853,Converted value on extraction: 303 -> kr.re.bbp.code.CodeValue@c7eb | Converted value on extraction: 316 -> kr.re.bbp.code.CodeValue@c80d | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807,51.47761295484073,MEDIUM,15,"TRACE, DEBUG"
27312,1.1736779053253945,0,INFO,0.0,0,0,0,0,1854,Converted value on extraction: 316 -> kr.re.bbp.code.CodeValue@c80d | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807 | Converted value on extraction: 302 -> kr.re.bbp.code.CodeValue@c7ea,46.94711621301578,MEDIUM,15,"TRACE, DEBUG"
27313,1.0604154867797706,0,INFO,0.0,0,0,0,0,1855,Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807 | Converted value on extraction: 302 -> kr.re.bbp.code.CodeValue@c7ea | Converted value on extraction: 303 -> kr.re.bbp.code.CodeValue@c7eb,42.41661947119083,MEDIUM,15,"TRACE, DEBUG"
27451,1.495659802972621,0,INFO,0.0,0,0,0,0,1866,Converted value on extraction: 301 -> kr.re.bbp.code.CodeValue@c7e9 | Converted value on extraction: 309 -> kr.re.bbp.code.CodeValue@c7f1 | Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809,59.826392118904835,MEDIUM,15,"TRACE, DEBUG"
27452,1.382397384426997,0,INFO,0.0,0,0,0,0,1867,Converted value on extraction: 309 -> kr.re.bbp.code.CodeValue@c7f1 | Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809 | Converted value on extraction: 306 -> kr.re.bbp.code.CodeValue@c7ee,55.29589537707988,MEDIUM,15,"TRACE, DEBUG"
27453,1.2691349658813733,0,INFO,0.0,0,0,0,0,1868,Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809 | Converted value on extraction: 306 -> kr.re.bbp.code.CodeValue@c7ee | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807,50.76539863525493,MEDIUM,15,"TRACE, DEBUG"
27454,1.1558725473357496,0,INFO,0.0,0,0,0,0,1869,Converted value on extraction: 306 -> kr.re.bbp.code.CodeValue@c7ee | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807 | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807,46.234901893429985,MEDIUM,15,"TRACE, DEBUG"
27455,1.0426101287901257,0,INFO,0.0,0,0,0,0,1870,Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807 | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807 | Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809,41.70440515160503,MEDIUM,15,"TRACE, DEBUG"
27080,1.495659802972621,0,INFO,0.0,0,0,0,0,1883,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,59.826392118904835,MEDIUM,15,"TRACE, DEBUG"
27081,1.382397384426997,0,INFO,0.0,0,0,0,0,1884,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,55.29589537707988,MEDIUM,15,"TRACE, DEBUG"
27082,1.2691349658813733,0,INFO,0.0,0,0,0,0,1885,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,50.76539863525493,MEDIUM,15,"TRACE, DEBUG"
27083,1.1558725473357496,0,INFO,0.0,0,0,0,0,1886,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,46.234901893429985,MEDIUM,15,"TRACE, DEBUG"
27084,1.0426101287901257,0,INFO,0.0,0,0,0,0,1887,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,41.70440515160503,MEDIUM,15,"TRACE, DEBUG"
28968,1.4002027424166419,0,INFO,0.0,0,0,0,0,1897,Converted value on extraction: 304 -> kr.re.bbp.code.CodeValue@c7ec | Converted value on extraction: 306 -> kr.re.bbp.code.CodeValue@c7ee | Converted value on extraction: 316 -> kr.re.bbp.code.CodeValue@c80d,56.00810969666568,MEDIUM,15,"TRACE, DEBUG"
31456,1.0426101287901257,0,INFO,0.0,0,0,0,0,1898,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,41.70440515160503,MEDIUM,15,"TRACE, DEBUG"
31452,1.495659802972621,0,INFO,0.0,0,0,0,0,1904,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,59.826392118904835,MEDIUM,15,"TRACE, DEBUG"
31453,1.382397384426997,0,INFO,0.0,0,0,0,0,1905,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,55.29589537707988,MEDIUM,15,"TRACE, DEBUG"
31454,1.2691349658813733,0,INFO,0.0,0,0,0,0,1906,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,50.76539863525493,MEDIUM,15,"TRACE, DEBUG"
31455,1.1558725473357496,0,INFO,0.0,0,0,0,0,1907,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,46.234901893429985,MEDIUM,15,"TRACE, DEBUG"
31446,1.495659802972621,0,INFO,0.0,0,0,0,0,1919,"Decode done, empty stack: true | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222",59.826392118904835,MEDIUM,15,DEBUG
31235,1.382397384426997,0,INFO,0.0,0,0,0,0,1921,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8,55.29589537707988,MEDIUM,15,"TRACE, DEBUG"
31237,1.1558725473357496,0,INFO,0.0,0,0,0,0,1923,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8,46.234901893429985,MEDIUM,15,"TRACE, DEBUG"
31238,1.0426101287901257,0,INFO,0.0,0,0,0,0,1924,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8,41.70440515160503,MEDIUM,15,"TRACE, DEBUG"
31267,1.4002027424166419,0,INFO,0.0,0,0,0,0,1936,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8,56.00810969666568,MEDIUM,15,"TRACE, DEBUG"
31268,1.2869403238710182,0,INFO,0.0,0,0,0,0,1937,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8,51.47761295484073,MEDIUM,15,"TRACE, DEBUG"
31269,1.1736779053253945,0,INFO,0.0,0,0,0,0,1938,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8,46.94711621301578,MEDIUM,15,"TRACE, DEBUG"
31270,1.0604154867797706,0,INFO,0.0,0,0,0,0,1939,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8,42.41661947119083,MEDIUM,15,"TRACE, DEBUG"
31236,1.2691349658813733,0,INFO,0.0,0,0,0,0,1990,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8,50.76539863525493,MEDIUM,15,"TRACE, DEBUG"
31234,1.495659802972621,0,INFO,0.0,0,0,0,0,1991,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@101f8,59.826392118904835,MEDIUM,15,"TRACE, DEBUG"
28969,1.2869403238710182,0,INFO,0.0,0,0,0,0,1992,Converted value on extraction: 306 -> kr.re.bbp.code.CodeValue@c7ee | Converted value on extraction: 316 -> kr.re.bbp.code.CodeValue@c80d | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807,51.47761295484073,MEDIUM,15,"TRACE, DEBUG"
29827,1.4002027424166419,0,INFO,0.0,0,0,0,0,1998,Converted value on extraction: 306 -> kr.re.bbp.code.CodeValue@c7ee | Converted value on extraction: 304 -> kr.re.bbp.code.CodeValue@c7ec | Converted value on extraction: 303 -> kr.re.bbp.code.CodeValue@c7eb,56.00810969666568,MEDIUM,15,"TRACE, DEBUG"
29828,1.2869403238710182,0,INFO,0.0,0,0,0,0,1999,Converted value on extraction: 304 -> kr.re.bbp.code.CodeValue@c7ec | Converted value on extraction: 303 -> kr.re.bbp.code.CodeValue@c7eb | Converted value on extraction: 302 -> kr.re.bbp.code.CodeValue@c7ea,51.47761295484073,MEDIUM,15,"TRACE, DEBUG"
29829,1.1736779053253945,0,INFO,0.0,0,0,0,0,2000,Converted value on extraction: 303 -> kr.re.bbp.code.CodeValue@c7eb | Converted value on extraction: 302 -> kr.re.bbp.code.CodeValue@c7ea | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807,46.94711621301578,MEDIUM,15,"TRACE, DEBUG"
29830,1.0604154867797706,0,INFO,0.0,0,0,0,0,2001,Converted value on extraction: 302 -> kr.re.bbp.code.CodeValue@c7ea | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807 | Converted value on extraction: 316 -> kr.re.bbp.code.CodeValue@c80d,42.41661947119083,MEDIUM,15,"TRACE, DEBUG"
30002,1.495659802972621,0,INFO,0.0,0,0,0,0,2007,Converted value on extraction: 302 -> kr.re.bbp.code.CodeValue@c7ea | Converted value on extraction: 307 -> kr.re.bbp.code.CodeValue@c7ef | Converted value on extraction: 318 -> kr.re.bbp.code.CodeValue@c80f,59.826392118904835,MEDIUM,15,"TRACE, DEBUG"
30003,1.382397384426997,0,INFO,0.0,0,0,0,0,2008,Converted value on extraction: 307 -> kr.re.bbp.code.CodeValue@c7ef | Converted value on extraction: 318 -> kr.re.bbp.code.CodeValue@c80f | Converted value on extraction: 305 -> kr.re.bbp.code.CodeValue@c7ed,55.29589537707988,MEDIUM,15,"TRACE, DEBUG"
30004,1.2691349658813733,0,INFO,0.0,0,0,0,0,2009,Converted value on extraction: 318 -> kr.re.bbp.code.CodeValue@c80f | Converted value on extraction: 305 -> kr.re.bbp.code.CodeValue@c7ed | Converted value on extraction: 320 -> kr.re.bbp.code.CodeValue@c826,50.76539863525493,MEDIUM,15,"TRACE, DEBUG"
30005,1.1558725473357496,0,INFO,0.0,0,0,0,0,2010,Converted value on extraction: 305 -> kr.re.bbp.code.CodeValue@c7ed | Converted value on extraction: 320 -> kr.re.bbp.code.CodeValue@c826 | Converted value on extraction: 305 -> kr.re.bbp.code.CodeValue@c7ed,46.234901893429985,MEDIUM,15,"TRACE, DEBUG"
30006,1.0426101287901257,0,INFO,0.0,0,0,0,0,2011,Converted value on extraction: 320 -> kr.re.bbp.code.CodeValue@c826 | Converted value on extraction: 305 -> kr.re.bbp.code.CodeValue@c7ed | Converted value on extraction: 307 -> kr.re.bbp.code.CodeValue@c7ef,41.70440515160503,MEDIUM,15,"TRACE, DEBUG"
28970,1.1736779053253945,0,INFO,0.0,0,0,0,0,2018,Converted value on extraction: 316 -> kr.re.bbp.code.CodeValue@c80d | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807 | Converted value on extraction: 308 -> kr.re.bbp.code.CodeValue@c7f0,46.94711621301578,MEDIUM,15,"TRACE, DEBUG"
28971,1.0604154867797706,0,INFO,0.0,0,0,0,0,2019,Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807 | Converted value on extraction: 308 -> kr.re.bbp.code.CodeValue@c7f0 | Converted value on extraction: 309 -> kr.re.bbp.code.CodeValue@c7f1,42.41661947119083,MEDIUM,15,"TRACE, DEBUG"
29242,1.0604154867797706,0,INFO,0.0,0,0,0,0,2020," |  | Decode done, empty stack: true",42.41661947119083,MEDIUM,15,"TRACE, DEBUG"
29253,1.4002027424166419,0,INFO,0.0,0,0,0,0,2031,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,56.00810969666568,MEDIUM,15,"TRACE, DEBUG"
29254,1.2869403238710182,0,INFO,0.0,0,0,0,0,2032,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,51.47761295484073,MEDIUM,15,"TRACE, DEBUG"
29255,1.1736779053253945,0,INFO,0.0,0,0,0,0,2033,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,46.94711621301578,MEDIUM,15,"TRACE, DEBUG"
29256,1.0604154867797706,0,INFO,0.0,0,0,0,0,2034,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,42.41661947119083,MEDIUM,15,"TRACE, DEBUG"
30952,1.495659802972621,0,INFO,0.0,0,0,0,0,2045,Converted value on extraction: 306 -> kr.re.bbp.code.CodeValue@c7ee | Converted value on extraction: 309 -> kr.re.bbp.code.CodeValue@c7f1 | Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809,59.826392118904835,MEDIUM,15,"TRACE, DEBUG"
30953,1.382397384426997,0,INFO,0.0,0,0,0,0,2046,Converted value on extraction: 309 -> kr.re.bbp.code.CodeValue@c7f1 | Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809 | Converted value on extraction: 306 -> kr.re.bbp.code.CodeValue@c7ee,55.29589537707988,MEDIUM,15,"TRACE, DEBUG"
30954,1.2691349658813733,0,INFO,0.0,0,0,0,0,2047,Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809 | Converted value on extraction: 306 -> kr.re.bbp.code.CodeValue@c7ee | Converted value on extraction: 301 -> kr.re.bbp.code.CodeValue@c7e9,50.76539863525493,MEDIUM,15,"TRACE, DEBUG"
30955,1.1558725473357496,0,INFO,0.0,0,0,0,0,2048,Converted value on extraction: 306 -> kr.re.bbp.code.CodeValue@c7ee | Converted value on extraction: 301 -> kr.re.bbp.code.CodeValue@c7e9 | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807,46.234901893429985,MEDIUM,15,"TRACE, DEBUG"
30956,1.0426101287901257,0,INFO,0.0,0,0,0,0,2049,Converted value on extraction: 301 -> kr.re.bbp.code.CodeValue@c7e9 | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807 | Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809,41.70440515160503,MEDIUM,15,"TRACE, DEBUG"
30207,1.495659802972621,0,INFO,0.0,0,0,0,0,2077,Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807 | Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809 | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807,59.826392118904835,MEDIUM,15,"TRACE, DEBUG"
30208,1.382397384426997,0,INFO,0.0,0,0,0,0,2078,Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809 | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807 | Converted value on extraction: 301 -> kr.re.bbp.code.CodeValue@c7e9,55.29589537707988,MEDIUM,15,"TRACE, DEBUG"
30209,1.2691349658813733,0,INFO,0.0,0,0,0,0,2079,Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807 | Converted value on extraction: 301 -> kr.re.bbp.code.CodeValue@c7e9 | Converted value on extraction: 306 -> kr.re.bbp.code.CodeValue@c7ee,50.76539863525493,MEDIUM,15,"TRACE, DEBUG"
30210,1.1558725473357496,0,INFO,0.0,0,0,0,0,2080,Converted value on extraction: 301 -> kr.re.bbp.code.CodeValue@c7e9 | Converted value on extraction: 306 -> kr.re.bbp.code.CodeValue@c7ee | Converted value on extraction: 309 -> kr.re.bbp.code.CodeValue@c7f1,46.234901893429985,MEDIUM,15,"TRACE, DEBUG"
30211,1.0426101287901257,0,INFO,0.0,0,0,0,0,2081,Converted value on extraction: 306 -> kr.re.bbp.code.CodeValue@c7ee | Converted value on extraction: 309 -> kr.re.bbp.code.CodeValue@c7f1 | Converted value on extraction: 306 -> kr.re.bbp.code.CodeValue@c7ee,41.70440515160503,MEDIUM,15,"TRACE, DEBUG"
20925,1.0426101287901257,0,INFO,0.0,0,0,0,0,2089,Converted value on extraction: 301 -> kr.re.bbp.code.CodeValue@c7e9 | Converted value on extraction: 315 -> kr.re.bbp.code.CodeValue@c80c | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807,41.70440515160503,MEDIUM,15,"TRACE, DEBUG"
20923,1.2691349658813733,0,INFO,0.0,0,0,0,0,2099,Converted value on extraction: 306 -> kr.re.bbp.code.CodeValue@c7ee | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807 | Converted value on extraction: 301 -> kr.re.bbp.code.CodeValue@c7e9,50.76539863525493,MEDIUM,15,"TRACE, DEBUG"
20924,1.1558725473357496,0,INFO,0.0,0,0,0,0,2109,Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807 | Converted value on extraction: 301 -> kr.re.bbp.code.CodeValue@c7e9 | Converted value on extraction: 315 -> kr.re.bbp.code.CodeValue@c80c,46.234901893429985,MEDIUM,15,"TRACE, DEBUG"
20922,1.382397384426997,0,INFO,0.0,0,0,0,0,2110,Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809 | Converted value on extraction: 306 -> kr.re.bbp.code.CodeValue@c7ee | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807,55.29589537707988,MEDIUM,15,"TRACE, DEBUG"
20921,1.495659802972621,0,INFO,0.0,0,0,0,0,2123,Converted value on extraction: 306 -> kr.re.bbp.code.CodeValue@c7ee | Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809 | Converted value on extraction: 306 -> kr.re.bbp.code.CodeValue@c7ee,59.826392118904835,MEDIUM,15,"TRACE, DEBUG"
21768,1.495659802972621,0,INFO,0.0,0,0,0,0,2141,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,59.826392118904835,MEDIUM,15,"TRACE, DEBUG"
21769,1.382397384426997,0,INFO,0.0,0,0,0,0,2142,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,55.29589537707988,MEDIUM,15,"TRACE, DEBUG"
21770,1.2691349658813733,0,INFO,0.0,0,0,0,0,2143,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,50.76539863525493,MEDIUM,15,"TRACE, DEBUG"
