sequence_index,anomaly_score,max_severity_score,max_severity_level,avg_severity_score,critical_count,high_count,medium_count,low_count,priority
8786,1.1460682927628585,0,INFO,0.0,0,0,0,0,228
9738,1.1388661660875217,0,INFO,0.0,0,0,0,0,229
9737,1.1388661660875217,0,INFO,0.0,0,0,0,0,230
9736,1.1388661660875217,0,INFO,0.0,0,0,0,0,231
9735,1.1388661660875217,0,INFO,0.0,0,0,0,0,232
9734,1.1388661660875217,0,INFO,0.0,0,0,0,0,233
9733,1.1388661660875217,0,INFO,0.0,0,0,0,0,234
9732,1.1388661660875217,0,INFO,0.0,0,0,0,0,235
9731,1.1388661660875217,0,INFO,0.0,0,0,0,0,236
8787,1.1460682927628585,0,INFO,0.0,0,0,0,0,237
8785,1.1460682927628585,0,INFO,0.0,0,0,0,0,238
8686,1.4421038249674327,0,INFO,0.0,0,0,0,0,239
8784,1.1460682927628585,0,INFO,0.0,0,0,0,0,240
8783,1.1460682927628585,0,INFO,0.0,0,0,0,0,241
8782,1.4421038249674327,0,INFO,0.0,0,0,0,0,242
8781,1.4421038249674327,0,INFO,0.0,0,0,0,0,243
8780,1.1460682927628585,0,INFO,0.0,0,0,0,0,244
8690,1.1460682927628585,0,INFO,0.0,0,0,0,0,245
8689,1.4421038249674327,0,INFO,0.0,0,0,0,0,246
8688,1.4421038249674327,0,INFO,0.0,0,0,0,0,247
8687,1.4421038249674327,0,INFO,0.0,0,0,0,0,248
5958,1.152298479841652,0,INFO,0.0,0,0,0,0,249
5956,1.4188250176702761,0,INFO,0.0,0,0,0,0,250
14881,2.174064712468267,0,INFO,0.0,0,0,0,0,251
5955,1.6853515554989007,0,INFO,0.0,0,0,0,0,252
1753,1.2726983392972484,0,INFO,0.0,0,0,0,0,253
1418,1.0187916980766745,0,INFO,0.0,0,0,0,0,254
1415,1.0187916980766745,0,INFO,0.0,0,0,0,0,255
1414,1.2853182359052988,0,INFO,0.0,0,0,0,0,256
1413,1.5518447737339232,0,INFO,0.0,0,0,0,0,257
1412,1.2853182359052988,0,INFO,0.0,0,0,0,0,258
1411,1.0187916980766745,0,INFO,0.0,0,0,0,0,259
1410,1.2853182359052988,0,INFO,0.0,0,0,0,0,260
1409,1.2853182359052988,0,INFO,0.0,0,0,0,0,261
1408,1.0187916980766745,0,INFO,0.0,0,0,0,0,262
1407,1.0187916980766745,0,INFO,0.0,0,0,0,0,263
1406,1.0187916980766745,0,INFO,0.0,0,0,0,0,264
1401,1.0187916980766745,0,INFO,0.0,0,0,0,0,265
825,1.3046425517971607,0,INFO,0.0,0,0,0,0,266
824,1.4520093761364528,0,INFO,0.0,0,0,0,0,267
823,1.4520093761364528,0,INFO,0.0,0,0,0,0,268
822,1.4520093761364528,0,INFO,0.0,0,0,0,0,269
821,1.4520093761364528,0,INFO,0.0,0,0,0,0,270
820,1.4520093761364528,0,INFO,0.0,0,0,0,0,271
819,1.3046425517971607,0,INFO,0.0,0,0,0,0,272
818,1.3046425517971607,0,INFO,0.0,0,0,0,0,273
1754,1.2726983392972484,0,INFO,0.0,0,0,0,0,274
1755,1.2726983392972484,0,INFO,0.0,0,0,0,0,275
1756,1.2726983392972484,0,INFO,0.0,0,0,0,0,276
3893,1.5185640928466493,0,INFO,0.0,0,0,0,0,277
5954,1.4188250176702761,0,INFO,0.0,0,0,0,0,278
5953,1.6853515554989007,0,INFO,0.0,0,0,0,0,279
5952,1.729691474186783,0,INFO,0.0,0,0,0,0,280
5951,1.729691474186783,0,INFO,0.0,0,0,0,0,281
5950,1.729691474186783,0,INFO,0.0,0,0,0,0,282
5949,1.729691474186783,0,INFO,0.0,0,0,0,0,283
5948,1.5075048550460408,0,INFO,0.0,0,0,0,0,284
5947,1.5075048550460408,0,INFO,0.0,0,0,0,0,285
5946,1.2409783172174167,0,INFO,0.0,0,0,0,0,286
3892,1.5185640928466493,0,INFO,0.0,0,0,0,0,287
1757,1.2726983392972484,0,INFO,0.0,0,0,0,0,288
3891,1.5185640928466493,0,INFO,0.0,0,0,0,0,289
3890,1.5185640928466493,0,INFO,0.0,0,0,0,0,290
3889,1.5185640928466493,0,INFO,0.0,0,0,0,0,291
3888,1.5185640928466493,0,INFO,0.0,0,0,0,0,292
3887,1.5185640928466493,0,INFO,0.0,0,0,0,0,293
3886,1.5185640928466493,0,INFO,0.0,0,0,0,0,294
3885,1.5185640928466493,0,INFO,0.0,0,0,0,0,295
3884,1.5185640928466493,0,INFO,0.0,0,0,0,0,296
1758,1.2726983392972484,0,INFO,0.0,0,0,0,0,297
9739,1.1388661660875217,0,INFO,0.0,0,0,0,0,298
9740,1.1388661660875217,0,INFO,0.0,0,0,0,0,299
9891,1.1460682927628585,0,INFO,0.0,0,0,0,0,300
9892,1.1460682927628585,0,INFO,0.0,0,0,0,0,301
14687,1.2726983392972484,0,INFO,0.0,0,0,0,0,302
14686,1.2726983392972484,0,INFO,0.0,0,0,0,0,303
14685,1.2726983392972484,0,INFO,0.0,0,0,0,0,304
14684,1.2726983392972484,0,INFO,0.0,0,0,0,0,305
14683,1.2726983392972484,0,INFO,0.0,0,0,0,0,306
14569,1.1388661660875217,0,INFO,0.0,0,0,0,0,307
14568,2.294073951511601,0,INFO,0.0,0,0,0,0,308
14567,2.294073951511601,0,INFO,0.0,0,0,0,0,309
14566,2.294073951511601,0,INFO,0.0,0,0,0,0,310
14565,2.294073951511601,0,INFO,0.0,0,0,0,0,311
14564,2.294073951511601,0,INFO,0.0,0,0,0,0,312
14563,3.44928173693568,0,INFO,0.0,0,0,0,0,313
14562,4.60448952235976,0,INFO,0.0,0,0,0,0,314
14561,4.60448952235976,0,INFO,0.0,0,0,0,0,315
14560,4.60448952235976,0,INFO,0.0,0,0,0,0,316
14559,3.44928173693568,0,INFO,0.0,0,0,0,0,317
14558,2.294073951511601,0,INFO,0.0,0,0,0,0,318
14557,2.294073951511601,0,INFO,0.0,0,0,0,0,319
14556,2.294073951511601,0,INFO,0.0,0,0,0,0,320
14555,2.294073951511601,0,INFO,0.0,0,0,0,0,321
14554,2.294073951511601,0,INFO,0.0,0,0,0,0,322
14688,1.2726983392972484,0,INFO,0.0,0,0,0,0,323
14834,1.818858337263878,0,INFO,0.0,0,0,0,0,324
14835,1.818858337263878,0,INFO,0.0,0,0,0,0,325
14870,1.6853515554989007,0,INFO,0.0,0,0,0,0,326
14879,1.6853515554989007,0,INFO,0.0,0,0,0,0,327
