sequence_index,anomaly_score,max_severity_score,max_severity_level,avg_severity_score,critical_count,high_count,medium_count,low_count,priority,risk_score,risk_level,log_count,log_levels,sample_messages
54724,1.5829474422433052,1,LOW,0.06666666666666667,0,0,0,1,146,84.14737211216526,CRITICAL,15,"INFO, TRACE, DEBUG",extracted value ([col_2_0_] : [VARCHAR]) - [Y] | extracted value ([col_0_0_] : [VARCHAR]) - [MP_LINK_HIS] | extracted value ([col_2_0_] : [VARCHAR]) - [Y]
54725,1.5829474422433052,1,LOW,0.06666666666666667,0,0,0,1,147,84.14737211216526,CRITICAL,15,"INFO, TRACE, DEBUG",extracted value ([col_0_0_] : [VARCHAR]) - [MP_LINK_HIS] | extracted value ([col_2_0_] : [VARCHAR]) - [Y] | doFilterInternal :::: NDc0YzNhYzYtYzljYS00NDYyLWExYWYtYmIxODU4YjI0OTgx // 474c3ac6-c9ca-4462-a1af-bb1858b24981
54726,1.5829474422433052,1,LOW,0.06666666666666667,0,0,0,1,148,84.14737211216526,CRITICAL,15,"INFO, TRACE, DEBUG",extracted value ([col_2_0_] : [VARCHAR]) - [Y] | doFilterInternal :::: NDc0YzNhYzYtYzljYS00NDYyLWExYWYtYmIxODU4YjI0OTgx // 474c3ac6-c9ca-4462-a1af-bb1858b24981 | extracted value ([col_0_0_] : [VARCHAR]) - [MP_MSG]
54727,1.5829474422433052,1,LOW,0.06666666666666667,0,0,0,1,149,84.14737211216526,CRITICAL,15,"INFO, TRACE, DEBUG",doFilterInternal :::: NDc0YzNhYzYtYzljYS00NDYyLWExYWYtYmIxODU4YjI0OTgx // 474c3ac6-c9ca-4462-a1af-bb1858b24981 | extracted value ([col_0_0_] : [VARCHAR]) - [MP_MSG] | extracted value ([col_2_0_] : [VARCHAR]) - [연구과제관리]
90806,1.5922944810182056,1,LOW,0.13333333333333333,0,0,0,2,161,84.61472405091028,CRITICAL,15,"INFO, TRACE, DEBUG",Creating a new SqlSession | ==>  Preparing: SELECT * FROM stdm.fn_row_std_domn_srch(?) | Creating a new SqlSession
90805,1.5922944810182056,1,LOW,0.06666666666666667,0,0,0,1,162,84.61472405091028,CRITICAL,15,"INFO, TRACE, DEBUG",binding parameter [2] as [VARCHAR] - [N] | Creating a new SqlSession | ==>  Preparing: SELECT * FROM stdm.fn_row_std_domn_srch(?)
54710,1.5829474422433052,1,LOW,0.06666666666666667,0,0,0,1,169,84.14737211216526,CRITICAL,15,"INFO, TRACE, DEBUG",extracted value ([col_3_0_] : [VARCHAR]) - [rschenvrnmanagehistory] | extracted value ([col_1_0_] : [VARCHAR]) - [MP_RSCH_ENVRN] | extracted value ([col_3_0_] : [VARCHAR]) - [STATS DATA]
54711,1.5829474422433052,1,LOW,0.06666666666666667,0,0,0,1,170,84.14737211216526,CRITICAL,15,"INFO, TRACE, DEBUG","extracted value ([col_1_0_] : [VARCHAR]) - [MP_RSCH_ENVRN] | extracted value ([col_3_0_] : [VARCHAR]) - [STATS DATA] | [channel=0xf3fa6295, /192.168.0.54:57794 -> 192.168.0.54/192.168.0.54:6379, epid=0x1] write() done"
54712,1.5829474422433052,1,LOW,0.06666666666666667,0,0,0,1,171,84.14737211216526,CRITICAL,15,"INFO, TRACE, DEBUG","extracted value ([col_3_0_] : [VARCHAR]) - [STATS DATA] | [channel=0xf3fa6295, /192.168.0.54:57794 -> 192.168.0.54/192.168.0.54:6379, epid=0x1] write() done | extracted value ([col_1_0_] : [VARCHAR]) - [ROLE_MP_RADMIN]"
87019,2.0417800964669612,1,LOW,0.06666666666666667,0,0,0,1,174,107.08900482334806,CRITICAL,15,"INFO, TRACE, DEBUG",SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2e25ec2] was not registered for synchronization because synchronization is not active | ==> Parameters: null | 🛰️ Accept-Language: en
87018,1.808896362123044,1,LOW,0.13333333333333333,0,0,0,2,175,95.4448181061522,CRITICAL,15,"INFO, TRACE, DEBUG",🛰️ Accept-Language: en | SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2e25ec2] was not registered for synchronization because synchronization is not active | ==> Parameters: null
87017,1.808896362123044,1,LOW,0.13333333333333333,0,0,0,2,176,95.4448181061522,CRITICAL,15,"INFO, TRACE, DEBUG",JDBC Connection [HikariProxyConnection@1829545974 wrapping org.postgresql.jdbc.PgConnection@35b99d1c] will not be managed by Spring | 🛰️ Accept-Language: en | SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2e25ec2] was not registered for synchronization because synchronization is not active
85381,1.6216678036154681,1,LOW,0.06666666666666667,0,0,0,1,177,86.0833901807734,CRITICAL,15,"INFO, TRACE, DEBUG",==> Parameters: | Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2fb24a48] | ==> Parameters:
85380,1.6216678036154681,1,LOW,0.06666666666666667,0,0,0,1,186,86.0833901807734,CRITICAL,15,"INFO, TRACE, DEBUG",SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@31b7524a] was not registered for synchronization because synchronization is not active | ==> Parameters: | Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2fb24a48]
85379,1.6216678036154681,1,LOW,0.06666666666666667,0,0,0,1,188,86.0833901807734,CRITICAL,15,"INFO, TRACE, DEBUG",JDBC Connection [HikariProxyConnection@443485704 wrapping org.postgresql.jdbc.PgConnection@5a2c1eec] will not be managed by Spring | SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@31b7524a] was not registered for synchronization because synchronization is not active | ==> Parameters:
85378,1.6216678036154681,1,LOW,0.06666666666666667,0,0,0,1,189,86.0833901807734,CRITICAL,15,"INFO, TRACE, DEBUG",The total number of instances fetched by the delta processor : 0 | JDBC Connection [HikariProxyConnection@443485704 wrapping org.postgresql.jdbc.PgConnection@5a2c1eec] will not be managed by Spring | SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@31b7524a] was not registered for synchronization because synchronization is not active
